    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
01:23:17 |   230 |     2.500e-04 |    39.9852 |          4.7332 |     3.2367 |          1.3807 |            2913
01:23:28 |   231 |     1.250e-04 |     3.9506 |          3.6555 |     1.4399 |          1.2813 |            2913
01:23:38 |   232 |     1.250e-04 |     3.3908 |          3.3908 |     1.5905 |          1.2215 |            2913
01:23:48 |   233 |     1.250e-04 |     3.1421 |          3.0726 |     1.2260 |          1.1734 |            2913
01:23:59 |   234 |     1.250e-04 |     2.8953 |          2.9368 |     1.3819 |          1.1325 |            2913
01:24:10 |   235 |     1.250e-04 |     2.7771 |          3.0699 |     2.8545 |          1.0961 |            2913
01:24:20 |   236 |     1.250e-04 |     2.7183 |          2.8021 |     2.1911 |          1.0685 |            2913
01:24:31 |   237 |     1.250e-04 |     2.5061 |          2.4323 |     1.0790 |          1.0379 |            2913
01:24:42 |   238 |     1.250e-04 |     2.4197 |          4.5983 |     6.6882 |          1.0158 |            2913
01:24:52 |   239 |     1.250e-04 |     2.6127 |          2.3451 |     1.6600 |          0.9924 |            2913
01:25:04 |   240 |     1.250e-04 |     2.3556 |          2.1895 |     1.4187 |          0.9673 |            2913
01:25:15 |   241 |     1.250e-04 |     2.3404 |          2.3492 |     2.1251 |          0.9572 |            2913
01:25:25 |   242 |     1.250e-04 |     2.1035 |          2.0266 |     1.2124 |          0.9334 |            2913
01:25:36 |   243 |     1.250e-04 |     2.5250 |          2.0783 |     1.6468 |          0.9167 |            2913
01:25:48 |   244 |     1.250e-04 |     2.1422 |          2.7293 |     4.1735 |          0.9007 |            2913
01:25:58 |   245 |     1.250e-04 |     1.9804 |          1.7680 |     0.8408 |          0.8794 |            2913
01:26:09 |   246 |     1.250e-04 |     1.9357 |          2.2285 |     2.9933 |          0.8654 |            2913
01:26:19 |   247 |     1.250e-04 |     1.8900 |          2.4297 |     3.8358 |          0.8512 |            2913
01:26:30 |   248 |     1.250e-04 |     2.3155 |          3.2518 |     5.4530 |          0.8396 |            2913
01:26:41 |   249 |     1.250e-04 |     2.9008 |          6.4257 |     8.2202 |          0.8866 |            2923
01:26:53 |   250 |     1.250e-04 |     5.6693 |          6.0070 |     9.1299 |          0.8542 |            2923
01:27:04 |   251 |     1.250e-04 |     3.4198 |          2.4421 |     2.7551 |          0.9039 |            2923
01:27:15 |   252 |     1.250e-04 |     2.9888 |          1.7995 |     2.0776 |          0.8149 |            2923
01:27:26 |   253 |     1.250e-04 |     1.8232 |          1.5687 |     1.3957 |          0.8019 |            2923
01:27:38 |   254 |     1.250e-04 |     3.8852 |          2.9943 |     3.4293 |          1.0623 |            2923
01:27:49 |   255 |     1.250e-04 |     4.3718 |          7.9333 |    10.8440 |          0.8512 |            2923
01:28:00 |   256 |     1.250e-04 |     2.2403 |          1.9072 |     3.2184 |          0.7739 |            2923
01:28:11 |   257 |     1.250e-04 |     1.9021 |          1.4408 |     1.4473 |          0.7660 |            2923
01:28:21 |   258 |     1.250e-04 |     1.3762 |          3.6550 |     6.6900 |          0.7472 |            2923
01:28:33 |   259 |     1.250e-04 |     2.0473 |          2.8671 |     5.3570 |          0.7612 |            2923
01:28:44 |   260 |     1.250e-04 |     2.1870 |          3.7342 |     6.6475 |          0.7472 |            2923
01:28:55 |   261 |     1.250e-04 |     6.3505 |          2.6431 |     4.5838 |          0.8082 |            2923
01:29:07 |   262 |     1.250e-04 |     1.6472 |          2.8992 |     5.6864 |          0.7365 |            2923
01:29:18 |   263 |     1.250e-04 |     1.9964 |          1.3502 |     1.5261 |          0.7190 |            2923
